Voltage,Current,Data_Timestamp,dmm_v0,dmm_v1,dmm_v2,dmm_v3,dmm_t0,dmm_t1,dmm_t2,dmm_t3,dmm_t4,Log_Timestamp
8.01095251,-50.000083,1650046035,3.997,7.989,3.99726,7.98636,32.12440388,30.84504105,31.51656405,32.1371949,28.7196162,1650046035
8.01051686,-50.000164,1650046036,3.99676,7.98861,3.997,7.986,32.10757105,30.84947756,31.51656405,32.1371949,28.70665728,1650046037
8.01021958,-50.000219,1650046037,3.99676,7.98825,3.997,7.98561,32.12440388,30.84947756,31.52943649,32.14560914,28.7196162,1650046037
8.00978567,-50.000139,1650046038,3.99626,7.98786,3.99676,7.98525,32.10757105,30.84947756,31.52943649,32.14964772,28.72416882,1650046039
8.00949996,-50.000194,1650046039,3.99626,7.9875,3.9965,7.98486,32.12036426,30.84947756,31.5335011,32.15402266,28.72837099,1650046040
8.00906202,-50.000186,1650046040,3.996,7.98711,3.99626,7.9845,32.13281921,30.86210336,31.52943649,32.14123383,28.71086041,1650046041
8.00835133,-50.000146,1650046042,3.99576,7.98636,3.996,7.98375,32.14964772,30.86653903,31.54196848,32.15402266,28.70665728,1650046043
8.0076471,-50.000156,1650046044,3.99526,7.98561,3.99576,7.983,32.12440388,30.87506854,31.52096798,32.16243546,28.7196162,1650046045
8.00736584,-50.000099,1650046045,3.995,7.98561,3.99576,7.983,32.1371949,30.84504105,31.54637121,32.15806089,28.71541355,1650046046
8.0069459,-50.000186,1650046046,3.995,7.98486,3.99526,7.98225,32.13281921,30.8706333,31.52943649,32.16243546,28.70210362,1650046047
8.0066711,-50.000179,1650046047,3.99476,7.9845,3.99526,7.98225,32.12036426,30.85800871,31.54196848,32.15402266,28.70665728,1650046048
8.00625367,-50.000211,1650046048,3.9945,7.98411,3.995,7.98186,32.14964772,30.85800871,31.5335011,32.16243546,28.71086041,1650046049
8.00556494,-50.000051,1650046050,3.99426,7.98375,3.9945,7.98111,32.13281921,30.85357262,31.54196848,32.1792589,28.71541355,1650046051
8.00488842,-50.000164,1650046052,3.99376,7.983,3.99426,7.98036,32.1371949,30.84947756,31.52943649,32.14964772,28.70665728,1650046053
8.00461357,-50.000139,1650046053,3.99376,7.98261,3.994,7.98036,32.12877994,30.86653903,31.54637121,32.15402266,28.69790001,1650046054
8.00421074,-50.000171,1650046054,3.9935,7.98225,3.994,7.97961,32.1371949,30.85800871,31.53790423,32.15402266,28.71086041,1650046055
8.00354144,-50.000211,1650046056,3.99326,7.9815,3.9935,7.97886,32.12440388,30.86653903,31.54196848,32.17488508,28.71086041,1650046057
8.003012,-50.000099,1650046058,3.993,7.98111,3.9935,7.9785,32.13281921,30.86653903,31.55483742,32.16647335,28.67162217,1650046059
8.00261705,-50.000083,1650046059,3.99276,7.98075,3.993,7.97811,32.14964772,30.87916241,31.56330287,32.17084754,28.7196162,1650046060
8.00235403,-50.000043,1650046060,3.99276,7.98036,3.993,7.97775,32.15402266,30.8706333,31.56330287,32.17488508,28.71086041,1650046060
8.00195988,-50.000116,1650046061,3.9925,7.98,3.99276,7.97736,32.15806089,30.8706333,31.56736602,32.1792589,28.71541355,1650046062
8.00170466,-50.000083,1650046062,3.99226,7.97961,3.99276,7.977,32.16647335,30.87916241,31.56330287,32.17084754,28.69334583,1650046063
8.00131511,-50.000116,1650046063,3.992,7.97925,3.9925,7.977,32.14964772,30.8921251,31.55483742,32.18766955,28.70210362,1650046064
8.00106018,-50.000083,1650046064,3.992,7.97925,3.99226,7.97661,32.16647335,30.88359723,31.55890094,32.19607947,28.70210362,1650046064
8.00067393,-50.000164,1650046065,3.99176,7.97886,3.99226,7.97625,32.15806089,30.88769071,31.55483742,32.17488508,28.70210362,1650046066
8.00041541,-50.000194,1650046066,3.9915,7.9785,3.992,7.97586,32.17488508,30.87916241,31.55043509,32.1917064,28.70665728,1650046067
8.00003461,-50.000171,1650046067,3.9915,7.97811,3.99176,7.9755,32.16243546,30.90917839,31.55483742,32.1832961,28.69790001,1650046068
7.99977762,-50.000164,1650046068,3.99126,7.97775,3.99176,7.9755,32.16243546,30.8706333,31.55483742,32.16647335,28.71541355,1650046069
7.99939721,-50.000227,1650046069,3.991,7.97736,3.9915,7.97511,32.1371949,30.8921251,31.55890094,32.1792589,28.71541355,1650046070
7.99914114,-50.000091,1650046070,3.991,7.977,3.99126,7.97475,32.15806089,30.88359723,31.57583034,32.1917064,28.71541355,1650046071
7.99876678,-50.000179,1650046071,3.99076,7.97661,3.991,7.97436,32.16647335,30.89621818,31.55890094,32.1792589,28.71086041,1650046072
7.99851662,-50.000211,1650046072,3.99076,7.97661,3.991,7.974,32.13281921,30.88359723,31.55483742,32.1792589,28.7196162,1650046073
7.99814232,-50.000179,1650046073,3.9905,7.97625,3.99076,7.97361,32.17488508,30.88769071,31.54637121,32.19607947,28.70665728,1650046074
7.99752528,-50.000186,1650046075,3.99026,7.9755,3.9905,7.97286,32.16647335,30.88769071,31.57176756,32.1792589,28.73292309,1650046076
7.99691742,-50.000227,1650046077,3.99,7.97511,3.99026,7.9725,32.17084754,30.8921251,31.57176756,32.1917064,28.71086041,1650046078
7.99630705,-50.000204,1650046079,3.9895,7.97436,3.99,7.97175,32.1832961,30.90917839,31.58429389,32.20852485,28.73292309,1650046080
7.99582402,-50.000186,1650046081,3.98926,7.974,3.98976,7.97136,32.17488508,30.90474485,31.58023148,32.20011598,28.73292309,1650046081
7.99546026,-50.000242,1650046082,3.98926,7.97361,3.9895,7.971,32.1917064,30.90474485,31.58429389,32.22130496,28.75042863,1650046083
