,polyline_point_index,latitude,longitude,trip(m),dist_to_next_coordinate(m),true_bearing_to_next,bearing_to_next_360,true_bearing_to_prev,bearing_to_prev_360,general_travel_direction,turn_bearing,turn_type,relative_turn_angle,elevation(m),elevation_gains_to_next(m),landmarks_notes,speed_limit(m/s),shoulder,step,routebook_trip(m),MajorTurns/Instructions,lanes,services
740,,40.7709996982606,-98.36172487141737,18177.598896240117,24.87825545466769,-89.94681134308293,270.0531886569171,90.05318865924525,90.05318865924525,N0°W,-0.000192436880013247,,,564,0.0,,,,,,,,
741,,40.77099990585392,-98.36201954759251,18202.477151694784,24.878255453667492,-89.94700377352171,270.0529962264783,90.05299622236322,90.05299622236322,N0°W,-0.00019243043878702792,,,564,0.0,,,,,,,,
742,,40.77100011269482,-98.36231422376947,18227.35540714845,24.87825545442206,-89.94719621040396,270.05280378959606,90.05280379192244,90.05280379192244,N0°W,-0.00019243688224435118,,,564,0.0,,,,,,,,
743,,40.771000318783294,-98.36260889994827,18252.233662602874,24.87825545454195,-89.94738864728606,270.05261135271394,90.0526113550382,90.0526113550382,N0°W,-0.00019243688210224263,,,564,0.0,,,,,,,,
744,,40.77100052411934,-98.36290357612889,18277.111918057417,24.878255454024387,-89.94758107772947,270.05241892227053,90.0524189181541,90.0524189181541,N0°W,-0.0001924304434055557,,,564,0.0,,,,,,,,
745,,40.77100072870296,-98.3631982523113,18301.99017351144,24.878255454064814,-89.94777351246762,270.0522264875324,90.05222648770872,90.05222648770872,N0°W,-0.00019243473815322432,,,564,0.0,,,,,,,,
746,,40.77100093253415,-98.36349292849553,18326.868428965503,24.878255454670093,-89.94796595150046,270.05203404849954,90.0520340529686,90.0520340529686,N0°W,-0.0001924390328440495,,,564,0.0,,,,,,,,
747,,40.77100113561291,-98.36378760468156,18351.746684420174,24.878255453431496,-89.94815838409214,270.05184161590785,90.05184161393377,90.05184161393377,N0°W,-0.00019243259167467386,,,564,0.0,South St ,13.4112,parking ,BL 16 ,18346.5216,,,
748,,40.771001337939246,-98.36408228086937,18376.624939873604,24.878255453960065,-89.94835081883484,270.05164918116515,90.05164918134015,90.05164918134015,N0°W,-0.00019243474270069783,,,564,1.0,,,,,,,,
749,,40.771001539513165,-98.36437695705897,18401.503195327565,24.878255455049356,-89.94854325143368,270.05145674856635,90.05145674659549,90.05145674659549,N0°W,-0.00019243259883694463,,,565,0.0,,,,,,,,
750,,40.77100174033466,-98.36467163325035,18426.381450782614,24.87825545429892,-89.9487356840299,270.0512643159701,90.05126431399471,90.05126431399471,N0°W,-0.00019243259622214737,,,565,0.0,,,,,,,,
751,,40.77100194040373,-98.3649663094435,18451.259706236913,24.878255454107823,-89.94892812521314,270.0510718747869,90.05107188139655,90.05107188139655,N0°W,-0.00019244118324479587,,,565,0.0,,,,,,,,
752,,40.77100213972036,-98.36526098563841,18476.13796169102,24.878255453277912,-89.94912055781155,270.05087944218843,90.05087944021138,90.05087944021138,N0°W,-0.000192432598410619,,,565,0.0,,,,,,,,
753,,40.771002338284575,-98.36555566183507,18501.016217144297,24.878255454212407,-89.9493129904147,270.0506870095853,90.05068700761106,90.05068700761106,N0°W,-0.00019243260314283361,,,565,0.0,,,,,,,,
754,,40.77100253609636,-98.3658503380335,18525.89447259851,24.878255454508093,-89.94950542516388,270.05049457483614,90.05049457500598,90.05049457500598,N0°W,-0.00019243474918084758,,,565,0.0,,,,,,,,
755,,40.77100273315572,-98.36614501423367,18550.772728053016,24.87825545416358,-89.9496978599129,270.05030214008707,90.0503021402549,90.0503021402549,N0°W,-0.00019243474902452817,,,565,1.0,,,,,,,,
756,,40.771002929462654,-98.36643969043557,18575.65098350718,24.878255454379794,-89.94989029681038,270.0501097031896,90.05010970550397,90.05010970550397,N0°W,-0.00019243689747838744,,,566,0.0,,,,,,,,
757,,40.77100312501716,-98.36673436663921,18600.52923896156,24.878255453959945,-89.95008272726919,270.0499172727308,90.0499172686046,90.0499172686046,N0°W,-0.00019243045881012222,,,566,0.0,,,,,,,,
758,,40.77100331981925,-98.36702904284456,18625.40749441552,24.878255454098067,-89.95027516416879,270.0497248358312,90.04972483814392,90.04972483814392,N0°W,-0.0001924368995958048,,,566,0.0,,,,,,,,
759,,40.771003513868905,-98.36732371905164,18650.28574986962,24.8782554547983,-89.95046760107061,270.0495323989294,90.04953240124244,90.04953240124244,N0°W,-0.00019243690182690898,,,566,0.0,,,,,,,,
760,,40.77100370716613,-98.36761839526044,18675.16400532442,24.87825545366569,-89.95066002938523,270.04933997061477,90.04933996433873,90.04933996433873,N0°W,-0.00019242831461951937,,,566,0.0,,,,,,,,
761,,40.77100389971094,-98.36791307147092,18700.042260778086,24.87825545428921,-89.95085246843533,270.0491475315647,90.04914753602226,90.04914753602226,N0°W,-0.00019243905009602713,,,566,0.0,,,,,,,,
762,,40.77100409150332,-98.36820774768312,18724.920516232374,24.87825545427391,-89.95104490104676,270.04895509895323,90.04895509697029,90.04895509697029,N0°W,-0.0001924326114277619,,,566,0.0,,,,,,,,
763,,40.771004282543274,-98.368502423897,18749.79877168665,24.8782554536198,-89.9512373379504,270.0487626620496,90.04876266435701,90.04876266435701,N0°W,-0.00019243690364589838,,,566,0.0,,,,,,,,
764,,40.7710044728308,-98.36879710011256,18774.677027140267,24.878255454727338,-89.95142977271242,270.0485702272876,90.04857022745153,90.04857022745153,N0°W,-0.00019243476201324938,,,566,0.0,,,,,,,,
765,,40.7710046623659,-98.36909177632981,18799.555282594996,24.878255453997895,-89.9516222031796,270.04837779682043,90.04837779268769,90.04837779268769,N0°W,-0.00019243046718031565,,,566,0.0,,,,,,,,
766,,40.77100485114858,-98.36938645254872,18824.433538048994,24.878255453829865,-89.95181464223367,270.04818535776633,90.04818536221867,90.04818536221867,N0°W,-0.00019243905407506645,,,566,0.0,,,,,,,,
767,,40.77100503917883,-98.3696811287693,18849.311793502824,24.87825545422188,-89.95200707485141,270.0479929251486,90.04799292316277,90.04799292316277,N0°W,-0.0001924326177373814,,,566,0.0,,,,,,,,
768,,40.77100522645665,-98.36997580499154,18874.190048957047,24.878255453975065,-89.95219951176135,270.04780048823864,90.04780049054322,90.04780049054322,N0°W,-0.00019243690994130702,,,566,0.0,,,,,,,,
769,,40.77100541298205,-98.37027048121543,18899.068304411023,24.878255454291065,-89.95239194223493,270.04760805776505,90.04760805363148,90.04760805363148,N0°W,-0.00019243047357520027,,,566,0.0,,,,,,,,
770,,40.771005598755025,-98.37056515744096,18923.946559865315,24.878255455167093,-89.95258437914917,270.0474156208508,90.0474156231561,90.0474156231561,N0°W,-0.000192436914247196,,,566,0.0,,,,,,,,
771,,40.771005783775564,-98.37085983366815,18948.82481532048,24.878255453005217,-89.95277681391256,270.0472231860874,90.04722318624006,90.04722318624006,N0°W,-0.0001924347633917023,,,566,0.0,,,,,,,,
772,,40.77100596804369,-98.37115450989694,18973.703070773485,24.87825545500545,-89.9529692486849,270.0470307513151,90.04703075147489,90.04703075147489,N0°W,-0.0001924347723303299,,,566,0.0,,,,,,,,
773,,40.771006151559384,-98.37144918612738,18998.58132622849,24.878255453965036,-89.95316168345256,270.04683831654745,90.04683831670077,90.04683831670077,N0°W,-0.00019243476766916956,,,566,0.0,,,,,,,,
774,,40.77100633432265,-98.37174386235942,19023.459581682455,24.878255454686254,-89.95335411822461,270.04664588177536,90.04664588193134,90.04664588193134,N0°W,-0.0001924347720461128,,,566,0.0,,,,,,,,
775,,40.771006516333486,-98.37203853859309,19048.33783713714,24.878255453570507,-89.9535465508481,270.0464534491519,90.04645344715753,90.04645344715753,N0°W,-0.00019243262349277757,,,566,0.0,,,,,,,,
776,,40.77100669759191,-98.37233321482834,19073.216092590712,24.878255454215715,-89.95373898776829,270.0462610122317,90.04626101453229,90.04626101453229,N0°W,-0.00019243692018733327,,,566,0.0,,,,,,,,
777,,40.77100687809789,-98.3726278910652,19098.094348044928,24.878255454222796,-89.9539314182498,270.0460685817502,90.04606857761036,90.04606857761036,N0°W,-0.0001924304815048572,,,566,1.0,,,,,,,,
778,,40.77100705785146,-98.37292256730366,19122.97260349915,24.8782554535883,-89.95412385731589,270.0458761426841,90.0458761471271,90.0458761471271,N0°W,-0.00019243906609744954,,,567,0.0,,,,,,,,
779,,40.7710072368526,-98.37321724354369,19147.85085895274,24.8782554547196,-89.95431628994774,270.04568371005223,90.04568370805927,90.04568370805927,N0°W,-0.00019243263184876014,,,567,0.0,,,,,,,,
780,,40.77100741510131,-98.37351191978532,19172.72911440746,24.87825545400908,-89.95450872901577,270.04549127098426,90.0454912754257,90.0454912754257,N0°W,-0.00019243906803012578,,,567,0.0,,,,,,,,
781,,40.77100759259759,-98.3738065960285,19197.607369861467,24.878255453862057,-89.954701157355,270.045298842645,90.04529883635594,90.04529883635594,N0°W,-0.00019242833923271974,,,567,0.0,,,,,,,,
782,,40.77100776934145,-98.37410127227325,19222.48562531533,24.878255454273695,-89.95489359428097,270.045106405719,90.04510640801502,90.04510640801502,N0°W,-0.00019243692597115114,,,567,0.0,,,,,,,,
783,,40.77100794533289,-98.37439594851956,19247.363880769604,24.878255454048563,-89.95508602906064,270.0449139709394,90.04491397108733,90.04491397108733,N0°W,-0.00019243477966313094,,,567,0.0,,,,,,,,
784,,40.77100812057189,-98.37469062476742,19272.242136223653,24.87825545438348,-89.95527846384233,270.0447215361577,90.04472153630597,90.04472153630597,N0°W,-0.00019243478169528316,,,567,0.0,,,,,,,,
785,,40.77100829505848,-98.37498530101684,19297.120391678036,24.87825545408166,-89.9554708986239,270.0445291013761,90.04452910152258,90.04452910152258,N0°W,-0.00019243478156738547,,,567,1.0,,,,,,,,
786,,40.77100846879263,-98.37527997726778,19321.998647132117,24.878255454340557,-89.95566333340749,270.0443366665925,90.04433666673933,90.04433666673933,N0°W,-0.00019243478358532684,,,568,0.0,,,,,,,,
787,,40.77100864177436,-98.37557465352026,19346.876902586457,24.87825545396133,-89.95585576819094,270.04414423180907,90.04414423195408,90.04414423195408,N0°W,-0.00019243478345742915,,,568,0.0,,,,,,,,
788,,40.771008814003665,-98.37586932977426,19371.755158040418,24.878255454142828,-89.95604820083022,270.0439517991698,90.04395179716894,90.04395179716894,N0°W,-0.00019243263928103715,,,568,0.0,,,,,,,,
789,,40.77100898548054,-98.37616400602978,19396.63341349456,24.878255454883675,-89.95624063776383,270.0437593622362,90.04375936452801,90.04375936452801,N0°W,-0.00019243693360238012,,,568,0.0,,,,,,,,
790,,40.77100915620499,-98.37645868228682,19421.511668949446,24.878255453790995,-89.95643307040287,270.04356692959715,90.04356692759275,90.04356692759275,N0°W,-0.00019243263903945262,,,568,0.0,,,,,,,,
791,,40.771009326177015,-98.37675335854536,19446.389924403236,24.87825545445582,-89.95662550733832,270.04337449266166,90.04337449495208,90.04337449495208,N0°W,-0.00019243693544979124,,,568,-1.0,,,,,,,,
792,,40.77100949539662,-98.3770480348054,19471.268179857692,24.87825545448183,-89.95681793998128,270.0431820600187,90.04318205801498,90.04318205801498,N0°W,-0.00019243264296164853,,,567,0.0,Join base route at Step B 187 ,26.8224,paved ,BL 17 ,19473.0624,TURN RIGHT at SL onto US-281/US-34 ,2,
793,,40.771009663863786,-98.37734271106693,19496.146435312174,24.8782554538704,-89.9570103747703,270.04298962522967,90.04298962537038,90.04298962537038,N0°W,-0.0001924347890280842,,,567,0.0,,,,,,,,
794,,40.77100983157853,-98.37763738732994,19521.024690766044,24.878255453819712,-89.95720281170746,270.0427971882925,90.04279719057973,90.04279719057973,N0°W,-0.0001924369371550938,,,567,0.0,,,,,,,,
795,,40.77100999854085,-98.37793206359443,19545.902946219863,24.878255454330425,-89.95739524650037,270.04260475349963,90.04260475364096,90.04260475364096,N0°W,-0.00019243479290764753,,,567,1.0,,,,,,,,
796,28.0,40.771010164750734,-98.3782267398604,19570.781201674192,24.971731087219045,-0.11352630364419525,359.8864736963558,90.04241231884643,90.04241231884643,N90°W,89.84386894285618,Standard Right,89.84386894285618,568,-1.0,,,,,,,,
797,,40.77123503460704,-98.3782273259298,19595.75293276141,24.971731088585962,-0.11352668342191115,359.8864733165781,179.88647331362964,179.88647331362964,N90°W,-3.797777159003646e-07,,,567,0.0,,,,,,,,
798,,40.77145990445456,-98.37822791200314,19620.724663849996,24.971731084649523,-0.11352706871747996,359.8864729312825,179.8864729338476,179.8864729338476,N90°W,-3.8529556881106153e-07,,,567,0.0,,,,,,,,
799,,40.77168477429327,-98.37822849808045,19645.696394934646,24.971731090256625,-0.11352745122448868,359.8864725487755,179.88647254854772,179.88647254854772,N90°W,-3.825070087198901e-07,,,567,1.0,,,,,,,,
800,,40.771909644123205,-98.3782290841617,19670.668126024902,24.971731087381276,-0.11352783375029844,359.8864721662497,179.88647216603638,179.88647216603638,N90°W,-3.82525809763945e-07,,,568,1.0,,,,,,,,
801,,40.77213451394433,-98.37822967024691,19695.639857112285,24.971731088747504,-0.11352821625313922,359.88647178374686,179.88647178350624,179.88647178350624,N90°W,-3.825028407761222e-07,,,569,0.0,,,,,,,,
802,,40.772359383756665,-98.37823025633607,19720.61158820103,24.971731087638783,-0.11352859876192879,359.88647140123805,179.88647140099908,179.88647140099908,N90°W,-3.825087895731327e-07,,,569,0.0,,,,,,,,
803,,40.77258425356021,-98.37823084242918,19745.58331928867,24.971731086532134,-0.11352898125738856,359.8864710187426,179.88647101848596,179.88647101848596,N90°W,-3.824954597636543e-07,,,569,0.0,,,,,,,,
804,,40.77280912335495,-98.37823142852623,19770.555050375202,24.971731088253897,-0.113529363741125,359.8864706362589,179.88647063598617,179.88647063598617,N90°W,-3.824837364468925e-07,,,569,0.0,,,,,,,,
805,,40.77303399314091,-98.37823201462724,19795.526781463457,24.971731088559725,-0.11352974897222916,359.8864702510278,179.88647025349812,179.88647025349812,N90°W,-3.852311041552259e-07,,,569,0.0,,,,,,,,
806,,40.77325886291808,-98.37823260073222,19820.498512552018,24.97173108780793,-0.11353012870073925,359.88646987129925,179.88646986826268,179.88646986826268,N90°W,-3.797285100942682e-07,,,569,0.0,,,,,,,,
807,,40.77348373268644,-98.37823318684113,19845.470243639826,24.97173108740682,-0.11353051391480425,359.8864694860852,179.88646948852985,179.88646948852985,N90°W,-3.8521406499347766e-07,,,569,0.0,,,,,,,,
808,,40.773708602446014,-98.378233772954,19870.441974727233,24.97173108807095,-0.11353089637894935,359.88646910362104,179.88646910331147,179.88646910331147,N90°W,-3.8246414510445526e-07,,,569,0.0,,,,,,,,
809,,40.773933472196795,-98.37823435907083,19895.413705815303,24.971731087319146,-0.11353127607874325,359.88646872392127,179.886468720843,179.886468720843,N90°W,-3.7969979389818054e-07,,,569,0.0,,,,,,,,
810,,40.77415834193877,-98.3782349451916,19920.385436902623,24.97173108692288,-0.11353166128492159,359.8864683387151,179.8864683411389,179.8864683411389,N90°W,-3.85206178343811e-07,,,569,0.0,,,,,,,,
811,,40.77438321167196,-98.37823553131632,19945.357167989547,24.97173108758493,-0.11353204647132487,359.88646795352867,179.8864679559284,179.8864679559284,N90°W,-3.8518640327334097e-07,,,569,0.0,,31.2928,paved ,BL 18 ,19955.8656,,2,
812,,40.77460808139636,-98.37823611744501,19970.328899077133,24.971731088247683,-0.1135324261488191,359.8864675738512,179.88646757073766,179.88646757073766,N90°W,-3.7967749423606367e-07,,,569,0.0,,,,,,,,
813,,40.77483295111196,-98.37823670357764,19995.30063016538,24.971731086437558,-0.1135328085800516,359.88646719141997,179.88646719105586,179.88646719105586,N90°W,-3.824312325012569e-07,,,569,0.0,,,,,,,,
814,,40.77505782081877,-98.37823728971422,20020.272361251817,24.971731088162077,-0.11353319375053503,359.8864668062495,179.8864668086203,179.8864668086203,N90°W,-3.851704834245684e-07,,,569,0.0,,,,,,,,
815,,40.77528269051678,-98.37823787585477,20045.244092339977,24.971731087060267,-0.11353357341216516,359.88646642658784,179.88646642344548,179.88646642344548,N90°W,-3.796616301343647e-07,,,569,0.0,,,,,,,,
816,,40.775507560205995,-98.37823846199925,20070.21582342704,24.971731089136863,-0.1135339585591823,359.8864660414408,179.88646604377954,179.88646604377954,N90°W,-3.8514701714009725e-07,,,569,0.0,,,,,,,,
817,,40.77573242988644,-98.37823904814769,20095.187554516175,24.971731087330184,-0.11353434096921611,359.88646565903076,179.8864656586282,179.8864656586282,N90°W,-3.8241003380568017e-07,,,569,0.0,,,,,,,,
818,,40.775957299558065,-98.37823963430009,20120.159285603506,24.971731088347777,-0.11353472335467302,359.8864652766453,179.88646527621384,179.88646527621384,N90°W,-3.8238545690960635e-07,,,569,0.0,,,,,,,,
819,,40.77618216922091,-98.37824022045643,20145.131016691852,24.97173108653904,-0.11353510574768551,359.8864648942523,179.88646489382404,179.88646489382404,N90°W,-3.8239301249076707e-07,,,569,0.0,,,,,,,,
820,,40.77640703887494,-98.37824080661673,20170.10274777839,24.971731086853843,-0.11353549087507311,359.88646450912495,179.8864645114267,179.8864645114267,N90°W,-3.8512738760598797e-07,,,569,0.0,,,,,,,,
821,,40.77663190852019,-98.37824139278099,20195.074478865245,24.971731088226974,-0.11353587048729194,359.8864641295127,179.886464126295,179.886464126295,N90°W,-3.796122188259865e-07,,,569,0.0,,,,,,,,
822,,40.77685677815665,-98.37824197894919,20220.04620995347,24.971731087126532,-0.11353625560888586,359.8864637443911,179.88646374667846,179.88646374667846,N90°W,-3.8512159392101175e-07,,,569,0.0,,,,,,,,
823,,40.777081647784314,-98.37824256512135,20245.017941040598,24.971731087086493,-0.11353663796463256,359.8864633620354,179.88646336155253,179.88646336155253,N90°W,-3.8235574670308914e-07,,,569,0.0,,,,,,,,
824,,40.77730651740318,-98.37824315129747,20269.989672127685,24.97173108916862,-0.11353702031026172,359.8864629796897,179.88646297919246,179.88646297919246,N90°W,-3.82345629157399e-07,,,569,0.0,,,,,,,,
825,,40.777531387013255,-98.37824373747753,20294.961403216854,24.971731086301553,-0.1135374026634467,359.88646259733656,179.8864625968425,179.8864625968425,N90°W,-3.823531849744821e-07,,,569,0.0,,,,,,,,
826,,40.77775625661453,-98.37824432366155,20319.933134303155,24.971731089091303,-0.1135377877461305,359.8864622122539,179.88646221448502,179.88646221448502,N90°W,-3.850826838097676e-07,,,569,0.0,,,,,,,,
