polyline_point_index,latitude,longitude,trip(m),dist_to_next_coordinate(m),true_bearing_to_next,bearing_to_next_360,true_bearing_to_prev,bearing_to_prev_360,general_travel_direction,turn_bearing,turn_type,relative_turn_angle,checkpoint
,43.48532332236007,-80.52733698515767,4012.872203339879,22.46601329033754,-101.84744437019522,258.1525556298048,78.15255563300684,78.15255563300684,S78°W,-0.0001870462271682,,,4
,43.48528180693079,-80.52760878288048,4035.338216630216,22.466013290535063,-101.84763141832504,258.152368581675,78.15236858717874,78.15236858717874,S78°W,-0.0001870481298311,,,4
,43.48524029085513,-80.52788058023101,4057.804229920752,22.46601329020165,-101.84781845133452,258.15218154866545,78.15218153944798,78.15218153944798,S78°W,-0.0001870330094817,,,4
,43.48519877413314,-80.52815237720928,4080.270243210953,22.46601329075065,-101.8480055013856,258.1519944986144,78.15199450683758,78.15199450683758,S78°W,-0.0001870500510818,,,4
,43.48515725676478,-80.52842417381527,4102.736256501704,22.46601329094561,-101.8481925385854,258.1518074614146,78.15180745718558,78.15180745718558,S78°W,-0.0001870371997796,,,4
3.0,43.48511573875007,-80.52869597004897,4125.2022697926495,20.21407473022994,-74.10771012458747,285.89228987541253,78.15162042038489,78.15162042038489,N16°W,27.740482413997924,Slight Right,27.740482413997924,4
,43.48516555943972,-80.52893629517276,4145.41634452288,20.214074729084786,-74.10787550676095,285.89212449323907,105.8921244917299,105.8921244917299,N16°W,-0.0001653821734777,,,4
,43.485215379623845,-80.52917662069153,4165.630419251965,20.21407473076466,-74.10804088632814,285.8919591136719,105.891959109133,105.891959109133,N16°W,-0.0001653795671927,,,4
,43.48526519930243,-80.52941694660532,4185.84449398273,20.21407472820472,-74.1082062768015,285.8917937231985,105.89179372914236,105.89179372914236,N16°W,-0.0001653904733558,,,4
,43.48531501847548,-80.5296572729141,4206.058568710934,20.21407473023752,-74.10837165663733,285.89162834336264,105.89162833824555,105.89162833824555,N16°W,-0.0001653798358347,,,4
4.0,43.48536483714299,-80.52989759961787,4226.272643441172,22.575592686292147,-32.562961215068775,327.43703878493125,105.89146295798628,105.89146295798628,N57°W,41.54541044156856,Slight Right,41.54541044156856,4
,43.4855360912677,-80.53004780204103,4248.848236127464,22.575592686004,-32.56306457663329,327.4369354233667,147.4369354200765,147.4369354200765,N57°W,-0.0001033615645127,,,4
,43.48570734518998,-80.53019800531281,4271.423828813468,22.57559268323985,-32.563167944464006,327.436832055536,147.43683205760226,147.43683205760226,N57°W,-0.000103367830718,,,4
,43.48587859890977,-80.53034820943323,4293.999421496707,22.57559268683845,-32.56327130899518,327.4367286910048,147.43672868886182,147.43672868886182,N57°W,-0.0001033645311778,,,4
5.0,43.48604985242712,-80.5304984144023,4316.575014183546,24.215648399688384,-27.980726513607664,332.0192734863923,147.43662532342088,147.43662532342088,N62°W,4.58254479538752,Slight Right,4.58254479538752,4
,43.48624233249731,-80.53063886016251,4340.790662583235,24.215648398558223,-27.980823168528115,332.0191768314719,152.01917683454667,152.01917683454667,N62°W,-9.665492045130009e-05,,,4
,43.48643481238849,-80.53077930681461,4365.006310981793,24.21564839884178,-27.980919819546028,332.01908018045395,152.0190801786701,152.0190801786701,N62°W,-9.665101791256347e-05,,,4
,43.48662729210066,-80.53091975435859,4389.221959380635,24.21564839877248,-27.981016474163905,332.0189835258361,152.0189835266961,152.0189835266961,N62°W,-9.66546178773342e-05,,,4
,43.486819771633805,-80.53106020279448,4413.437607779408,24.21564840082352,-27.981113127673552,332.01888687232645,152.0188868711221,152.0188868711221,N62°W,-9.665350964738197e-05,,,4
,43.48701225098796,-80.53120065212228,4437.653256180231,24.21564840004776,-27.98120978316582,332.0187902168342,152.01879021665633,152.01879021665633,N62°W,-9.665549226767212e-05,,,4
,43.487204730163086,-80.531341102342,4461.868904580279,24.215648398210337,-27.981306439903936,332.01869356009604,152.01869356020794,152.01869356020794,N62°W,-9.665673811554144e-05,,,4
,43.487397209159184,-80.53148155345365,4486.08455297849,24.215648400259607,-27.98140309754337,332.01859690245664,152.01859690251365,152.01859690251365,N62°W,-9.665763943544904e-05,,,4
,43.48758968797628,-80.53162200545725,4510.30020137875,24.215648398423404,-27.9814997567252,332.0185002432748,152.01850024391808,152.01850024391808,N62°W,-9.665918182832912e-05,,,4
,43.48778216661433,-80.5317624583528,4534.515849777174,24.21564839905868,-27.981596417593007,332.018403582407,152.01840358378007,152.01840358378007,N62°W,-9.666086780768524e-05,,,4
,43.48797464507336,-80.53190291214032,4558.731498176232,24.215648398987867,-27.981693074902644,332.01830692509736,152.01830692195608,152.01830692195608,N62°W,-9.665730963703822e-05,,,4
6.0,43.48816712335336,-80.5320433668198,4582.947146575219,23.703889324285228,-47.075238898404685,312.9247611015953,152.01821026369026,152.01821026369026,N43°W,-19.09354582350204,Slight Left,19.09354582350204,4
,43.48831242384662,-80.53225793787065,4606.651035899505,23.703889325809225,-47.07538657009116,312.92461342990885,132.9246134325805,132.9246134325805,N43°W,-0.0001476716864772,,,4
,43.48845772393353,-80.5324725099502,4630.354925225314,23.703889326273284,-47.07553423923725,312.9244657607628,132.92446575979127,132.92446575979127,N43°W,-0.0001476691460879,,,4
,43.48860302361408,-80.53268708305842,4654.058814551588,23.70388932284797,-47.07568191418709,312.9243180858129,132.92431808954245,132.92431808954245,N43°W,-0.0001476749498436,,,4
,43.48874832288826,-80.53290165719532,4677.762703874436,23.70388932755178,-47.075829581262255,312.92417041873773,132.92417041348986,132.92417041348986,N43°W,-0.0001476670751614,,,4
,43.48889362175609,-80.53311623236095,4701.466593201988,23.703889325539627,-47.07597725473547,312.9240227452645,132.92402274531193,132.92402274531193,N43°W,-0.000147673473215,,,4
,43.48903892021755,-80.53333080855528,4725.170482527527,23.70388932423333,-47.07612493322196,312.92387506677807,132.92387507073596,132.92387507073596,N43°W,-0.0001476784864848,,,4
,43.48918421827262,-80.53354538577832,4748.874371851761,23.7038893250486,-47.076272606055845,312.92372739394415,132.9237273911467,132.9237273911467,N43°W,-0.00014767283389,,,4
,43.48932951592133,-80.5337599640301,4772.578261176809,23.703889326215496,-47.07642028262066,312.9235797173793,132.92357971721006,132.92357971721006,N43°W,-0.0001476765648149,,,4
,43.489474813163646,-80.53397454331059,4796.282150503024,23.703889327381656,-47.07656796044525,312.9234320395548,132.9234320395425,132.9234320395425,N43°W,-0.000147677824593,,,4
,43.48962010999959,-80.53418912361984,4819.986039830406,23.7038893250132,-47.07671564200081,312.9232843579992,132.92328436061507,132.92328436061507,N43°W,-0.0001476815555605,,,4
,43.48976540642913,-80.53440370495784,4843.689929155419,23.70388932653278,-47.076863317888176,312.9231366821118,132.92313667795673,132.92313667795673,N43°W,-0.0001476758873621,,,4
7.0,43.489910702452285,-80.53461828732458,4867.393818481952,23.81563244565168,-46.78490255107304,313.21509744892694,132.9229890009666,132.9229890009666,N43°W,0.2919607668151371,,,4
,43.49005748137225,-80.53483285727827,4891.209450927603,23.815632448067426,-46.78505022238966,313.21494977761034,133.21494977592792,133.21494977592792,N43°W,-0.0001476713166184,,,4
,43.49020425988577,-80.53504742827118,4915.025083375671,23.815632446593654,-46.78519789610436,313.21480210389564,133.21480210349728,133.21480210349728,N43°W,-0.0001476737147001,,,4
,43.49035103799287,-80.53526200030329,4938.840715822264,23.815632444414387,-46.78534557917199,313.214654420828,133.2146544286686,133.2146544286686,N43°W,-0.000147683067631,,,4
,43.49049781569351,-80.53547657337464,4962.656348266679,23.81563244682772,-46.78549324725199,313.21450675274804,133.21450674448693,133.21450674448693,N43°W,-0.0001476680799967,,,4
,43.490644592987735,-80.5356911474852,4986.471980713506,23.815632446767257,-46.78564092778328,313.2143590722167,133.21435907529292,133.21435907529292,N43°W,-0.0001476805312918,,,4
,43.49079136987552,-80.53590572263501,5010.287613160273,23.815632445644567,-46.785788606340354,313.21421139365964,133.2142113936476,133.2142113936476,N43°W,-0.0001476785570773,,,5
,43.49093814635684,-80.53612029882404,5034.103245605918,23.815632447702423,-46.78593628557464,313.2140637144254,133.2140637139765,133.2140637139765,N43°W,-0.0001476792342813,,,5
,43.491084922431725,-80.53633487605235,5057.918878053621,23.815632446580803,-46.78608396720711,313.2139160327929,133.21391603362815,133.21391603362815,N43°W,-0.0001476816324696,,,5
,43.491231698100144,-80.53654945431991,5081.734510500201,23.815632447931776,-46.78623164569504,313.213768354305,133.21376835088165,133.21376835088165,N43°W,-0.0001476784879343,,,5
,43.49137847336211,-80.53676403362672,5105.550142948133,23.815632446100043,-46.78637933350131,313.2136206664987,133.21362067127967,133.21362067127967,N43°W,-0.0001476878062689,,,5
,43.491525248217606,-80.53697861397282,5129.3657753942325,23.815632448157984,-46.78652701506456,313.21347298493544,133.21347298235932,133.21347298235932,N43°W,-0.0001476815632486,,,5
,43.49167202266665,-80.5371931953582,5153.18140784239,23.815632443852184,-46.78667470401813,313.21332529598186,133.213325299682,133.213325299682,N43°W,-0.0001476889535751,,,5
,43.4918187967092,-80.53740777778286,5176.997040286243,23.815632446966468,-46.7868223843281,313.2131776156719,133.21317760961438,133.21317760961438,N43°W,-0.000147680309972,,,5
8.0,43.49196557034531,-80.53762236124682,5200.812672733209,24.971092142117243,-72.8775917875223,287.1224082124777,133.2130299281903,133.2130299281903,N17°W,-26.0907694031942,Slight Left,26.0907694031942,5
,43.49203174177247,-80.53791739295123,5225.783764875327,24.97109214374703,-72.87779484345401,287.122205156546,107.1222051559422,107.1222051559422,N17°W,-0.0002030559317063,,,5
,43.49209791243762,-80.53821242529988,5250.754857019074,24.971092141488263,-72.87799790547295,287.12200209452703,107.1220020993199,107.1220020993199,N17°W,-0.0002030620189401,,,5
,43.49216408234076,-80.53850745829273,5275.725949160562,24.971092143469217,-72.87820095935041,287.1217990406496,107.1217990366104,107.1217990366104,N17°W,-0.0002030538774562,,,5
,43.49223025148188,-80.5388024919298,5300.697041304031,24.971092142621707,-72.8784040168086,287.1215959831914,107.12159598204238,107.12159598204238,N17°W,-0.0002030574581937,,,5
,43.492296419860985,-80.53909752621108,5325.668133446652,24.97109214248092,-72.87860707954027,287.1213929204597,107.1213929238936,107.1213929238936,N17°W,-0.0002030627316713,,,5
,43.49236258747806,-80.53939256113657,5350.639225589133,24.971092141985583,-72.87881013825144,287.1211898617486,107.1211898604714,107.1211898604714,N17°W,-0.0002030587111647,,,5
,43.49242875433311,-80.53968759670624,5375.610317731119,24.97109214219496,-72.87901320199869,287.1209867980013,107.12098680106966,107.12098680106966,N17°W,-0.00020306374725,,,5
,43.49249492042614,-80.53998263292013,5400.5814098733135,24.971092142403663,-72.87921625685915,287.12078374314086,107.12078373663186,107.12078373663186,N17°W,-0.0002030548604636,,,5
,43.49256108575713,-80.54027766977819,5425.552502015717,24.971092142611152,-72.87941932430684,287.1205806756932,107.12058068108088,107.12058068108088,N17°W,-0.0002030674476856,,,5
,43.49262725032609,-80.54057270728045,5450.523594158329,24.97109214352409,-72.87962238716034,287.12037761283966,107.12037761294263,107.12037761294263,N17°W,-0.000203062853501,,,5
,43.49269341413301,-80.5408677454269,5475.494686301853,24.97109214231592,-72.87982544731028,287.1201745526897,107.12017454939858,107.12017454939858,N17°W,-0.0002030601499427,,,5
,43.492759577177885,-80.5411627842175,5500.465778444169,24.97109214181352,-72.88002851089301,287.119971489107,107.11997148855814,107.11997148855814,N17°W,-0.000203063582731,,,5
,43.49282573946072,-80.5414578236523,5525.436870585982,24.971092142369937,-72.88023158006091,287.1197684199391,107.11976842428489,107.11976842428489,N17°W,-0.0002030691678953,,,5
,43.49289190098151,-80.54175286373126,5550.407962728353,24.9710921422184,-72.88043464141352,287.1195653585865,107.11956535442644,107.11956535442644,N17°W,-0.0002030613526073,,,5
,43.49295806174023,-80.54204790445438,5575.379054870571,24.97109214206593,-72.88063771090056,287.11936228909946,107.11936229238334,107.11936229238334,N17°W,-0.0002030694870427,,,5
,43.493024221736896,-80.54234294582164,5600.350147012637,24.971092142972505,-72.88084077221842,287.11915922778155,107.1191592222058,107.1191592222058,N17°W,-0.0002030613178618,,,5
,43.49309038097152,-80.54263798783309,5625.321239155609,24.97109214246432,-72.8810438468139,287.1189561531861,107.11895616019744,107.11895616019744,N17°W,-0.0002030745954755,,,5
,43.49315653944407,-80.54293303048867,5650.292331298073,24.971092142308883,-72.88124691296753,287.1187530870325,107.11875308491145,107.11875308491145,N17°W,-0.0002030661536309,,,5
,43.49322269715454,-80.5432280737884,5675.263423440382,24.97109214285941,-72.88144998005133,287.11855001994866,107.11855001806732,107.11855001806732,N17°W,-0.0002030670838024,,,5
,43.49328885410296,-80.54352311773228,5700.234515583242,24.97109214234728,-72.8816530510896,287.1183469489104,107.11834695029304,107.11834695029304,N17°W,-0.0002030710382712,,,5
,43.4933550102893,-80.54381816232028,5725.205607725589,24.97109214183596,-72.88185612068553,287.11814387931446,107.11814387856428,107.11814387856428,N17°W,-0.0002030695959263,,,5
,43.49342116571356,-80.54411320755241,5750.176699867426,24.97109214167502,-72.88205919271287,287.11794080728714,107.11794080827788,107.11794080827788,N17°W,-0.0002030720273467,,,5
,43.49348732037575,-80.54440825342868,5775.147792009101,24.971092142927244,-72.88226226174525,287.11773773825473,107.11773773556006,107.11773773556006,N17°W,-0.0002030690323806,,,5
,43.493553474275856,-80.54470329994908,5800.118884152028,24.97109214276513,-72.88246533740094,287.11753466259904,107.1175346658372,107.1175346658372,N17°W,-0.0002030756556905,,,5
,43.49361962741387,-80.54499834711359,5825.089976294793,24.97109214260185,-72.8826684063773,287.1173315936227,107.11733158949104,107.11733158949104,N17°W,-0.0002030689763614,,,5
,43.4936857797898,-80.54529339492221,5850.061068437395,24.971092142436795,-72.8828714826536,287.1171285173464,107.11712851982423,107.11712851982423,N17°W,-0.0002030762762927,,,5
,43.49375193140364,-80.54558844337494,5875.032160579832,24.97109214156375,-72.88307455918441,287.1169254408156,107.1169254428575,107.1169254428575,N17°W,-0.0002030765308091,,,5
,43.493818082255366,-80.54588349247177,5900.003252721395,24.971092143164483,-72.8832776325237,287.1167223674763,107.11672236563624,107.11672236563624,N17°W,-0.0002030733392928,,,5
,43.493884232345,-80.54617854221272,5924.97434486456,24.971092142996863,-72.88348070839217,287.1165192916078,107.1165192916065,107.1165192916065,N17°W,-0.0002030758684696,,,5
,43.49395038167253,-80.54647359259775,5949.945437007556,24.97109214247396,-72.88368378831547,287.11631621168453,107.1163162150476,107.1163162150476,N17°W,-0.0002030799232954,,,5
,43.49401653023796,-80.54676864362688,5974.91652915003,24.97109214195083,-72.88388686202528,287.1161131379747,107.11611313443387,107.11611313443387,N17°W,-0.0002030737098124,,,5
,43.49408267804127,-80.54706369530008,5999.887621291981,24.97109214284001,-72.88408994140144,287.11591005859856,107.11591006003364,107.11591006003364,N17°W,-0.0002030793761633,,,5
,43.49414882508247,-80.54735874761738,6024.858713434822,24.971092140900648,-72.88429301525164,287.1157069847484,107.11570697996704,107.11570697996704,N17°W,-0.0002030738502014,,,6
,43.49421497136155,-80.54765380057874,6049.829805575722,24.97109214178772,-72.88449610250136,287.1155038974986,107.11550390542644,107.11550390542644,N17°W,-0.0002030872497158,,,6
,43.4942811168785,-80.54794885418418,6074.8008977175095,24.97109214302653,-72.88469917653927,287.1153008234608,107.1153008174863,107.1153008174863,N17°W,-0.0002030740379126,,,6
9.0,43.494347261633344,-80.5482439084337,6099.771989860536,,,,107.115097742758,107.115097742758,,,,,6
